Date, Element No, Used interval, SM16 Interval (new), SM17 Interval (new), SM17/SM16 Interval ratio, R (SM16), R (SM17)(exp), R (SM17), Grade, Success, abs RM16, abs RM17 (expected), abs RM17 (predicted), abs R-Metric, sqr R-Metric, Title,
Mar 31 2021 16:05:34,4253,5,12,16,1.3,0.92,0.901,0.96,4,1,0.0802,0.099,0.0396,0.0406,0.0049,document.createElement(_section_);关节articulus()-->好好学习. 关节articulus
Mar 31 2021 16:05:40,3408,11,34,82,2.41,0.759,0.967,0.995,4,1,0.2411,0.033,0.0054,0.2358,0.0581,document.createElement(_section_);adj. 人造的；仿造的；虚伪的；非原产地的；武断的artificial()-->好好学习. adj. 人造的；仿造的；虚伪的；非原产地的；武断的artificial
Mar 31 2021 16:05:42,3640,11,34,104,3.05,0.759,0.967,0.995,4,1,0.2411,0.0329,0.0054,0.2358,0.0581,document.createElement(_section_);bar()-->. bar
Mar 31 2021 16:06:02,5323,1,2,1,0.5,0.956,0.914,0.804,2,0,0.9562,0.9139,0.8041,0.1521,0.2677,document.createElement(_section_);barricade()-->. barricade
Mar 31 2021 16:06:11,3302,1,1,2,2.17,0.961,0.914,0.797,4,1,0.0394,0.0865,0.2026,-0.1632,-0.0395,document.createElement(_section_);plaintiff()-->. plaintiff
Mar 31 2021 16:06:18,2065,2,3,4,1.2,0.923,0.822,0.757,4,1,0.0773,0.178,0.243,-0.1657,-0.0531,document.createElement(_section_);-cur()-->. -cur
Mar 31 2021 16:06:25,5335,1,2,3,1.29,0.961,0.913,0.8,4,1,0.0394,0.0875,0.2001,-0.1606,-0.0385,document.createElement(_section_);equalitarianism()-->. equalitarianism
Mar 31 2021 16:06:41,3955,5,16,12,0.72,0.956,0.929,0.971,4,1,0.044,0.0714,0.0294,0.0146,0.0011,document.createElement(_section_);radiator()-->. radiator
Mar 31 2021 16:08:10,3476,1,2,2,0.86,0.956,0.913,0.802,3,1,0.044,0.0865,0.198,-0.154,-0.0373,document.createElement(_section_);rebate()-->. rebate
Mar 31 2021 16:08:14,424,11,20,102,5.11,0.45,0.967,0.995,4,1,0.5497,0.033,0.0054,0.5443,0.3022,document.createElement(_section_);autonomy()-->. autonomy
Mar 31 2021 16:08:18,4266,3,5,6,1.27,0.86,0.712,0.711,4,1,0.1402,0.2881,0.2887,-0.1485,-0.0637,document.createElement(_section_);spectator()-->. spectator
Mar 31 2021 16:08:28,4465,2,4,3,0.83,0.922,0.821,0.763,4,1,0.0775,0.1791,0.2372,-0.1597,-0.0503,document.createElement(_section_);n. 畏光，羞明；恐光症photophobia()-->好好学习. n. 畏光，羞明；恐光症photophobia
Mar 31 2021 16:08:33,3473,11,34,97,2.85,0.759,0.967,0.995,4,1,0.2411,0.033,0.0054,0.2358,0.0581,document.createElement(_section_);automate()-->. automate
Mar 31 2021 16:09:39,3718,1,2,1,0.5,0.96,0.913,0.804,2,0,0.9604,0.9133,0.8043,0.1561,0.2754,document.createElement(_section_);oration()-->. oration
Mar 31 2021 16:09:48,3759,1,2,2,1.16,0.956,0.913,0.798,4,1,0.0442,0.0868,0.202,-0.1578,-0.0389,document.createElement(_section_);carriage()-->. carriage
Mar 31 2021 16:09:58,3816,2,3,4,1.46,0.922,0.822,0.762,4,1,0.0778,0.1784,0.238,-0.1602,-0.0506,document.createElement(_section_);precursor()-->. precursor
Mar 31 2021 16:10:09,3901,19,33,187,5.67,0.88,0.964,0.994,3,1,0.1197,0.036,0.0059,0.1138,0.0143,document.createElement(_section_);convoke()-->. convoke
Mar 31 2021 16:10:19,3381,2,3,3,1.11,0.922,0.822,0.763,4,1,0.0778,0.1784,0.2365,-0.1587,-0.0499,document.createElement(_section_);barbaric()-->. barbaric
Mar 31 2021 16:11:28,3557,17,42,172,4.1,0.688,0.951,0.994,4,1,0.3124,0.0489,0.0056,0.3068,0.0976,document.createElement(_section_);-holic()-->. -holic
Mar 31 2021 16:11:39,1473,1,2,2,0.98,0.956,0.91,0.801,2,0,0.9556,0.9102,0.8006,0.155,0.2723,document.createElement(_section_);concourse()-->. concourse
Mar 31 2021 16:11:59,3621,2,3,3,1.09,0.947,0.993,0.995,2,0,0.9474,0.9931,0.995,-0.0476,-0.0924,document.createElement(_section_);barrier()-->. barrier
Mar 31 2021 16:12:02,3953,13,40,21,0.53,0.929,0.828,0.905,4,1,0.0707,0.172,0.0949,-0.0243,-0.004,document.createElement(_section_);v. 潦草（或匆忙）地写；乱写，乱涂（画）；（为谋生、爱好）写作；粗梳（羊毛）. n. 潦草的字；潦草完成的文章（或图画）；胡写乱画的东西；涂鸦；杂文scribble()-->好好学习. v. 潦草（或匆忙）地写；乱写，乱涂（画）；（为谋生、爱好）写作；粗梳（羊毛）n .
Mar 31 2021 16:12:28,3786,15,3,1,0.33,0.8,0.957,0.994,2,0,0.8001,0.9565,0.9945,-0.1944,-0.3488,document.createElement(_section_);radiant()-->. radiant
Mar 31 2021 16:12:32,3899,3,7,10,1.38,0.839,0.859,0.887,4,1,0.161,0.1407,0.1134,0.0477,0.0131,document.createElement(_section_);adj. 进步的；上升的；强调的ascensive()-->好好学习. adj. 进步的；上升的；强调的ascensive
Mar 31 2021 16:13:06,1164,3,8,12,1.55,0.89,0.863,0.897,4,1,0.1105,0.1366,0.103,0.0074,0.0016,document.createElement(_section_);arthropod()-->. arthropod
Mar 31 2021 16:13:14,3848,1,1,2,1.74,0.96,0.913,0.796,4,1,0.0398,0.087,0.2044,-0.1646,-0.0402,document.createElement(_section_);equilibrium()-->. equilibrium
Mar 31 2021 16:13:40,3917,4,2,3,1.47,0.855,0.78,0.78,2,0,0.8555,0.7801,0.7801,0.0754,0.1234,document.createElement(_section_);revoke()-->. revoke
Mar 31 2021 16:13:50,4855,1,2,2,0.82,0.956,0.913,0.797,4,1,0.0445,0.0866,0.2026,-0.1582,-0.0391,document.createElement(_section_);debate()-->. debate
Mar 31 2021 16:14:02,2484,3,7,13,1.82,0.86,0.856,0.899,4,1,0.1397,0.1443,0.1014,0.0384,0.0093,document.createElement(_section_);evocation()-->. evocation
Mar 31 2021 16:14:16,1617,27,76,255,3.36,0.391,0.017,0.963,3,1,0.6089,0.9834,0.0369,0.5721,0.3694,document.createElement(_section_);reclaimable()-->. reclaimable
Mar 31 2021 16:14:19,593,27,77,246,3.2,0.406,0.017,0.963,5,1,0.5939,0.9834,0.0369,0.557,0.3513,document.createElement(_section_);sonar()-->. sonar
Mar 31 2021 16:14:24,4264,1,2,2,1.13,0.963,0.912,0.798,4,1,0.0371,0.088,0.2016,-0.1645,-0.0393,document.createElement(_section_);revocation()-->. revocation
Mar 31 2021 16:14:31,1076,2,3,5,1.62,0.927,0.821,0.764,4,1,0.0728,0.1794,0.2363,-0.1634,-0.0505,document.createElement(_section_);embargo()-->. embargo
Mar 31 2021 16:14:38,5037,27,83,315,3.8,0.42,0.017,0.963,4,1,0.5805,0.9834,0.0369,0.5436,0.3356,document.createElement(_section_);-voc/voke()https://dict.youdao.com/dictvoice?audio=-voc/voke&type=1-->. -voc/voke. https://dict.youdao.com/dictvoice?audio=-voc/voke&type=1
Mar 31 2021 16:14:58,4302,27,3,1,0.33,0.401,0.017,0.963,2,0,0.401,0.0166,0.9631,-0.5622,-0.7669,document.createElement(_section_);renouncement()-->. renouncement
Mar 31 2021 16:15:20,5063,1,2,2,0.93,0.958,0.913,0.801,3,1,0.0423,0.0872,0.1987,-0.1564,-0.0377,document.createElement(_section_);recurrent()-->. recurrent
Apr 01 2021 21:27:27,1942,2,5,6,1.16,0.916,0.903,0.937,4,1,0.0841,0.0971,0.0634,0.0206,0.003,document.createElement(_section_);exemplary()-->. exemplary
Apr 01 2021 21:27:32,4143,17,50,173,3.45,0.841,0.957,0.994,5,1,0.1586,0.0434,0.006,0.1525,0.0251,document.createElement(_section_);abbr. 图象（picture）-pict()-->好好学习. abbr. 图象（picture）-pict
Apr 01 2021 21:28:21,4576,11,3,4,1.3,0.871,0.972,0.994,2,0,0.8711,0.9716,0.9944,-0.1232,-0.2299,document.createElement(_section_);autism()-->. autism
Apr 01 2021 21:29:10,4054,2,3,2,0.77,0.926,0.803,0.759,4,1,0.0737,0.197,0.2409,-0.1672,-0.0526,document.createElement(_section_);equalitarian()-->. equalitarian
Apr 01 2021 21:29:40,3777,15,46,158,3.43,0.878,0.963,0.994,4,1,0.1222,0.037,0.0059,0.1164,0.0149,document.createElement(_section_);irradiate()-->. irradiate
Apr 01 2021 21:30:56,3475,2,2,1,0.5,0.917,0.803,0.761,2,0,0.917,0.8028,0.761,0.1561,0.2619,document.createElement(_section_);recourse()-->. recourse
Apr 01 2021 21:32:10,3389,28,3,1,0.47,0.369,0.014,0.963,2,0,0.3691,0.0138,0.9633,-0.5942,-0.7918,document.createElement(_section_);acclaim()-->. acclaim
Apr 01 2021 21:32:27,3875,4,11,13,1.18,0.938,0.853,0.665,4,1,0.0619,0.1469,0.3347,-0.2729,-0.1082,document.createElement(_section_);pathos()-->. pathos
Apr 01 2021 21:32:32,307,12,46,139,3.03,0.791,0.963,0.995,4,1,0.2087,0.0367,0.0054,0.2033,0.0435,document.createElement(_section_);n. 工厂；制造厂；代理店factory()-->好好学习. n. 工厂；制造厂；代理店factory
Apr 01 2021 21:32:37,2763,2,5,3,0.67,0.905,0.905,0.7,4,1,0.0955,0.0947,0.2997,-0.2042,-0.0807,document.createElement(_section_);batter()-->. batter
Apr 01 2021 21:33:06,4527,17,49,116,2.38,0.838,0.957,0.994,4,1,0.162,0.0433,0.006,0.1559,0.0262,document.createElement(_section_);vi. 订阅；捐款；认购；赞成；签署. vt. 签署；赞成；捐助subscribe()-->好好学习. vi. 订阅；捐款；认购；赞成；签署vt. 签署；赞成；捐助subscribe
Apr 01 2021 21:35:02,4416,3,4,4,1.11,0.887,0.722,0.722,4,1,0.1131,0.2785,0.2776,-0.1645,-0.0643,document.createElement(_section_);hypocritical()-->. hypocritical
Apr 01 2021 21:35:05,4034,3,9,59,6.6,0.922,0.989,0.995,4,1,0.0778,0.0113,0.0051,0.0728,0.006,document.createElement(_section_);-crit辨、判()-->. -crit辨、判
Apr 01 2021 21:35:58,3870,6,14,15,1.1,0.928,0.88,0.957,4,1,0.0725,0.1198,0.0433,0.0292,0.0034,document.createElement(_section_);artless()-->. artless
Apr 01 2021 21:36:09,5078,12,38,128,3.36,0.74,0.963,0.995,4,1,0.2599,0.0366,0.0054,0.2545,0.0675,document.createElement(_section_);artist()-->. artist
Apr 01 2021 21:38:50,5323,1,2,5,2.35,0.951,0.878,0.787,4,1,0.0493,0.1216,0.2128,-0.1635,-0.0429,document.createElement(_section_);barricade()-->. barricade
Apr 01 2021 21:41:47,3786,1,2,4,1.93,0.961,0.879,0.788,4,1,0.0393,0.1214,0.2116,-0.1723,-0.0432,document.createElement(_section_);radiant()-->. radiant
Apr 01 2021 21:41:59,4562,3,2,1,0.5,0.873,0.721,0.728,2,0,0.8735,0.7208,0.7278,0.1457,0.2333,document.createElement(_section_);n. 艺人；大师，能手artiste()-->好好学习. n. 艺人；大师，能手artiste
Apr 01 2021 21:42:42,220,2,3,3,1.04,0.914,0.8,0.75,4,1,0.0863,0.2001,0.2497,-0.1633,-0.0549,document.createElement(_section_);debater()-->. debater
Apr 01 2021 21:42:46,475,11,37,118,3.19,0.871,0.972,0.994,4,1,0.1289,0.0284,0.0056,0.1233,0.0166,document.createElement(_section_);n. 汽车. vt. 驾驶汽车. [ 过去式 automobiled 过去分词 automobiled 现在分词 automobiling ]automobile()-->好好学习. n. 汽车vt. 驾驶汽车[ 过去式 automobiled 过去分词 automobiled .
Apr 01 2021 21:43:04,3718,1,2,4,2.24,0.956,0.878,0.788,4,1,0.0442,0.1217,0.212,-0.1678,-0.043,document.createElement(_section_);oration()-->. oration
Apr 01 2021 21:43:17,4981,12,37,107,2.88,0.72,0.963,0.995,4,1,0.2798,0.0366,0.0054,0.2744,0.0783,document.createElement(_section_);artful()-->. artful
Apr 01 2021 21:43:22,4662,11,37,144,3.89,0.871,0.972,0.994,4,1,0.1289,0.0284,0.0056,0.1233,0.0166,document.createElement(_section_);-ag/动()https://dict.youdao.com/dictvoice?audio=-ag/动&type=1-->. -ag/动. https://dict.youdao.com/dictvoice?audio=-ag/动&type=1
Apr 01 2021 21:43:24,3768,3,9,47,5.25,0.922,0.989,0.995,4,1,0.0778,0.0114,0.0051,0.0728,0.006,document.createElement(_section_);bat()-->. bat
Apr 01 2021 21:43:27,4685,28,84,250,2.97,0.381,0.014,0.964,4,1,0.6193,0.9862,0.0364,0.5829,0.3822,document.createElement(_section_);supersonic()-->. supersonic
Apr 01 2021 21:44:18,636,6,8,12,1.51,0.928,0.905,0.958,3,1,0.0725,0.0951,0.0421,0.0304,0.0035,document.createElement(_section_);infamize()-->. infamize
Apr 01 2021 21:44:50,3494,28,3,3,1.07,0.364,0.014,0.964,2,0,0.3642,0.0138,0.9636,-0.5994,-0.7959,document.createElement(_section_);renounce()-->. renounce
Apr 01 2021 21:45:04,5331,2,3,2,0.8,0.922,0.802,0.754,4,1,0.0779,0.1979,0.2459,-0.168,-0.0544,document.createElement(_section_);equality()-->. equality
Apr 01 2021 21:46:32,4157,28,45,196,4.35,0.109,0.902,0.994,3,1,0.891,0.0976,0.0062,0.8847,0.7938,document.createElement(_section_);dictatorial()-->. dictatorial
Apr 01 2021 21:46:36,3941,3,9,42,4.65,0.922,0.989,0.995,4,1,0.0778,0.0114,0.0051,0.0728,0.006,document.createElement(_section_);hypercriticla()-->. hypercriticla
Apr 01 2021 21:46:43,3979,2,3,8,2.78,0.903,0.802,0.756,4,1,0.0973,0.198,0.244,-0.1467,-0.0501,document.createElement(_section_);n. 射线照片；X光照片. vt. [核] 拍射线照片radiograph()-->好好学习. n. 射线照片；X光照片vt. [核] 拍射线照片radiograph
Apr 01 2021 21:46:46,3484,3,9,58,6.44,0.922,0.989,0.995,4,1,0.0778,0.0113,0.0051,0.0728,0.006,document.createElement(_section_);embarrass()-->. embarrass
Apr 01 2021 21:46:54,4475,3,9,39,4.37,0.928,0.989,0.995,4,1,0.0725,0.0114,0.0051,0.0674,0.0052,document.createElement(_section_);criticize()-->. criticize
Apr 01 2021 21:47:03,5054,11,34,18,0.52,0.952,0.916,0.971,4,1,0.0483,0.0836,0.0289,0.0194,0.0015,document.createElement(_section_);n. 图表；图解. vt. 用图解法表示diagram()-->好好学习. n. 图表；图解vt. 用图解法表示diagram
Apr 01 2021 21:47:14,4305,6,14,11,0.79,0.905,0.877,0.877,4,1,0.0955,0.1228,0.1228,-0.0273,-0.006,document.createElement(_section_);infamous()-->. infamous
Apr 01 2021 21:47:17,2861,3,9,29,3.22,0.928,0.989,0.995,4,1,0.0725,0.0114,0.0051,0.0674,0.0052,document.createElement(_section_);career()-->. career
Apr 01 2021 21:48:18,4302,1,2,2,0.76,0.96,0.878,0.791,2,0,0.9602,0.8783,0.7915,0.1688,0.2956,document.createElement(_section_);renouncement()-->. renouncement
Apr 01 2021 21:48:23,5326,3,9,29,3.2,0.922,0.989,0.995,4,1,0.0778,0.0114,0.0051,0.0728,0.006,document.createElement(_section_);combat()-->. combat
Apr 01 2021 21:48:26,3185,18,51,24,0.47,0.89,0.741,0.741,4,1,0.1102,0.2586,0.2586,-0.1484,-0.0547,document.createElement(_section_);abdicate()-->. abdicate
Apr 01 2021 21:48:34,883,2,5,3,0.56,0.89,0.902,0.754,4,1,0.1105,0.0977,0.2457,-0.1352,-0.0482,document.createElement(_section_);barbarian()-->. barbarian
Apr 01 2021 21:48:50,5177,4,10,11,1.14,0.925,0.858,0.673,4,1,0.0751,0.1424,0.3273,-0.2523,-0.1015,document.createElement(_section_);dictator()-->. dictator
Apr 02 2021 12:25:59,4967,13,3,2,0.66,0.693,0.962,0.995,2,0,0.6933,0.9616,0.9946,-0.3013,-0.5085,document.createElement(_section_);agile()-->. agile
Apr 02 2021 12:26:14,5071,3,7,5,0.72,0.839,0.879,0.792,4,1,0.161,0.1211,0.2083,-0.0473,-0.0175,document.createElement(_section_);recur()-->. recur
Apr 02 2021 12:26:16,4992,4,12,69,5.77,0.898,0.986,0.995,4,1,0.1024,0.0136,0.0051,0.0973,0.0105,document.createElement(_section_);carpenter()-->. carpenter
Apr 02 2021 12:26:19,4165,11,39,19,0.5,0.956,0.83,0.927,4,1,0.0444,0.1696,0.0728,-0.0284,-0.0033,document.createElement(_section_);n. 题词；铭文；刻印inscription()-->好好学习. n. 题词；铭文；刻印inscription
Apr 02 2021 12:26:22,4562,1,2,2,1.23,0.95,0.937,0.814,4,1,0.05,0.0627,0.1864,-0.1365,-0.0323,document.createElement(_section_);n. 艺人；大师，能手artiste()-->好好学习. n. 艺人；大师，能手artiste
Apr 02 2021 12:26:25,3221,4,12,36,3.04,0.898,0.986,0.995,4,1,0.1024,0.0136,0.0051,0.0973,0.0105,document.createElement(_section_);carsick()-->. carsick
Apr 02 2021 12:26:49,3530,4,12,54,4.49,0.898,0.986,0.995,4,1,0.1024,0.0136,0.0051,0.0973,0.0105,document.createElement(_section_);course()-->. course
Apr 02 2021 12:26:52,1404,17,49,182,3.72,0.765,0.951,0.994,4,1,0.2348,0.049,0.0056,0.2293,0.0551,document.createElement(_section_);vi. 上升；登高；追溯. vt. 攀登，上升ascend()-->好好学习. vi. 上升；登高；追溯vt. 攀登，上升ascend
Apr 02 2021 12:26:54,4131,18,51,137,2.68,0.823,0.955,0.994,4,1,0.1769,0.0448,0.006,0.1708,0.0312,document.createElement(_section_);vt. 转录；抄写transcribe()-->好好学习. vt. 转录；抄写transcribe
Apr 02 2021 12:26:57,5324,4,12,49,4.12,0.898,0.986,0.995,4,1,0.1024,0.0136,0.0051,0.0973,0.0105,document.createElement(_section_);barbecue()-->. barbecue
Apr 02 2021 12:36:46,4871,3,5,3,0.55,0.885,0.751,0.734,5,1,0.1148,0.2486,0.266,-0.1512,-0.0576,document.createElement(_section_);equate()-->. equate
Apr 02 2021 12:36:49,2430,4,9,55,6.13,0.791,0.986,0.995,4,1,0.2087,0.0137,0.0051,0.2036,0.0435,document.createElement(_section_);intercourse()-->. intercourse
Apr 02 2021 12:36:52,4186,13,40,138,3.44,0.718,0.962,0.995,4,1,0.2821,0.0385,0.0054,0.2767,0.0796,document.createElement(_section_);n. 艺术家；美术家（尤指画家）；大师artist()-->好好学习. n. 艺术家；美术家（尤指画家）；大师artist
Apr 02 2021 12:36:56,3475,1,2,2,0.8,0.95,0.936,0.814,4,1,0.05,0.0641,0.1857,-0.1357,-0.032,document.createElement(_section_);recourse()-->. recourse
Apr 02 2021 12:37:03,4053,3,3,1,0.44,0.922,0.989,0.995,2,0,0.9222,0.9892,0.9949,-0.0728,-0.1395,document.createElement(_section_);defendant()-->. defendant
Apr 02 2021 12:37:08,3302,2,5,5,1.01,0.89,0.914,0.791,4,1,0.1105,0.0865,0.2091,-0.0986,-0.0315,document.createElement(_section_);plaintiff()-->. plaintiff
Apr 02 2021 12:37:19,3848,2,5,4,0.79,0.89,0.914,0.811,4,1,0.1105,0.0862,0.1889,-0.0785,-0.0235,document.createElement(_section_);equilibrium()-->. equilibrium
Apr 02 2021 12:37:22,3831,13,40,114,2.85,0.718,0.962,0.995,4,1,0.2821,0.0385,0.0054,0.2767,0.0796,document.createElement(_section_);n. 自评；自我反省autocriticism()-->好好学习. n. 自评；自我反省autocriticism
Apr 02 2021 12:37:53,4264,2,5,4,0.87,0.925,0.914,0.827,4,1,0.0751,0.0862,0.1733,-0.0982,-0.0244,document.createElement(_section_);revocation()-->. revocation
Apr 02 2021 12:37:56,5334,3,9,32,3.52,0.922,0.989,0.995,4,1,0.0778,0.0108,0.0051,0.0728,0.006,document.createElement(_section_);equinoctial()-->. equinoctial
Apr 02 2021 12:37:59,3214,4,12,45,3.78,0.898,0.986,0.995,4,1,0.1024,0.0136,0.0051,0.0973,0.0105,document.createElement(_section_);carrier()-->. carrier
Apr 02 2021 12:38:02,1473,2,3,5,1.6,0.903,0.823,0.767,4,1,0.0974,0.1772,0.2327,-0.1354,-0.0447,document.createElement(_section_);concourse()-->. concourse
Apr 02 2021 12:38:07,4612,19,53,128,2.42,0.853,0.959,0.994,4,1,0.147,0.0407,0.0059,0.141,0.0216,document.createElement(_section_);photograph()-->. photograph
Apr 02 2021 12:38:09,4389,4,12,42,3.48,0.898,0.986,0.995,4,1,0.1024,0.0137,0.0051,0.0973,0.0105,document.createElement(_section_);current()-->. current
Apr 02 2021 12:38:17,5063,2,2,1,0.5,0.905,0.914,0.839,2,0,0.9045,0.9138,0.8395,0.0651,0.1135,recurrent
Apr 02 2021 12:38:19,3732,13,25,23,0.9,0.748,0.757,0.916,4,1,0.2515,0.2433,0.0844,0.1671,0.0561,document.createElement(_section_);n. 药方；指示；惯例. adj. 凭处方方可购买的prescription()-->好好学习. n. 药方；指示；惯例adj. 凭处方方可购买的prescription
Apr 02 2021 12:38:22,3724,17,49,139,2.83,0.765,0.951,0.994,4,1,0.2353,0.049,0.0056,0.2298,0.0554,document.createElement(_section_);adj. 可根除的eradicable()-->好好学习. adj. 可根除的eradicable
Apr 02 2021 12:38:27,2808,10,31,32,1.02,0.962,0.899,0.905,4,1,0.0379,0.1015,0.095,-0.0572,-0.0076,document.createElement(_section_);descent()-->. descent
Apr 02 2021 12:38:36,5325,3,7,12,1.67,0.839,0.878,0.797,4,1,0.161,0.1217,0.2026,-0.0415,-0.0151,document.createElement(_section_);abate()-->. abate
Apr 02 2021 12:38:39,3389,1,2,2,0.91,0.96,0.936,0.817,4,1,0.0398,0.0642,0.1829,-0.1431,-0.0319,document.createElement(_section_);acclaim()-->. acclaim
Apr 02 2021 12:38:42,3759,2,5,8,1.61,0.905,0.914,0.792,4,1,0.0955,0.0863,0.2077,-0.1123,-0.034,document.createElement(_section_);carriage()-->. carriage
Apr 02 2021 12:38:44,433,4,12,47,3.91,0.898,0.986,0.995,4,1,0.1024,0.0137,0.0051,0.0973,0.0105,document.createElement(_section_);currently()-->. currently
Apr 02 2021 12:38:48,4117,4,12,5,0.39,0.951,0.929,0.968,4,1,0.0489,0.0708,0.0321,0.0168,0.0014,document.createElement(_section_);n. 优势；星位. adj. 上升的；优越的；增长的；星位的ascendant()-->好好学习. n. 优势；星位adj. 上升的；优越的；增长的；星位的ascendant
Apr 02 2021 12:38:50,3613,11,39,21,0.54,0.956,0.836,0.936,4,1,0.0444,0.1639,0.0635,-0.0191,-0.0021,document.createElement(_section_);n. 友好；亲善关系；友好关系. n. (Amity)人名；(英、中非)阿米蒂amity()-->好好学习. n. 友好；亲善关系；友好关系n. (Amity)人名；(英、中非)阿米蒂amity
Apr 02 2021 12:39:02,4126,4,10,7,0.71,0.925,0.891,0.853,4,1,0.0751,0.1087,0.1474,-0.0723,-0.0161,document.createElement(_section_);defamation()-->. defamation
Apr 02 2021 12:39:06,4855,2,5,5,1.05,0.905,0.914,0.806,4,1,0.0955,0.0862,0.1944,-0.0989,-0.0287,document.createElement(_section_);debate()-->. debate
Apr 02 2021 12:39:09,4493,3,9,32,3.51,0.922,0.989,0.995,4,1,0.0778,0.0108,0.0051,0.0728,0.006,document.createElement(_section_);defense()-->. defense
Apr 02 2021 12:39:20,4771,7,2,1,0.5,0.939,0.88,0.9,2,0,0.9389,0.8796,0.8997,0.0392,0.0721,document.createElement(_section_);interdict()-->. interdict
Apr 02 2021 12:39:23,5186,3,5,47,9.41,0.922,0.989,0.995,3,1,0.0778,0.011,0.0051,0.0728,0.006,document.createElement(_section_);defenceless()-->. defenceless
Apr 02 2021 12:39:25,4942,10,36,38,1.04,0.971,0.936,0.978,4,1,0.0291,0.064,0.0215,0.0076,0.0004,document.createElement(_section_);vt. 恐吓，威胁；胁迫intimidate()-->好好学习. vt. 恐吓，威胁；胁迫intimidate
Apr 02 2021 12:39:27,4548,4,12,47,3.93,0.898,0.986,0.995,4,1,0.1024,0.0136,0.0051,0.0973,0.0105,document.createElement(_section_);curriculum()-->. curriculum
Apr 02 2021 12:39:38,3476,2,3,4,1.34,0.905,0.914,0.817,3,1,0.0955,0.0864,0.1829,-0.0874,-0.0243,document.createElement(_section_);rebate()-->. rebate
Apr 02 2021 12:39:40,4914,4,12,64,5.3,0.898,0.986,0.995,4,1,0.1024,0.0136,0.0051,0.0973,0.0105,document.createElement(_section_);discharge()-->. discharge
Apr 02 2021 12:39:44,4027,4,12,71,5.9,0.898,0.986,0.995,4,1,0.1024,0.0136,0.0051,0.0973,0.0105,document.createElement(_section_);bar()-->. bar
Apr 02 2021 12:39:48,4659,4,13,7,0.58,0.954,0.93,0.971,4,1,0.0457,0.0703,0.0291,0.0167,0.0012,document.createElement(_section_);radish()-->. radish
Apr 02 2021 12:39:53,1469,10,36,15,0.43,0.966,0.923,0.949,4,1,0.0338,0.0768,0.0507,-0.0168,-0.0014,document.createElement(_section_);pathetic()-->. pathetic
Apr 02 2021 12:40:00,1360,3,5,4,0.73,0.872,0.751,0.739,4,1,0.1281,0.2488,0.2611,-0.1329,-0.0517,document.createElement(_section_);dictation()-->. dictation
Apr 02 2021 12:40:03,3895,19,60,19,0.32,0.883,0.691,0.894,4,1,0.1167,0.3091,0.1064,0.0104,0.0023,document.createElement(_section_);-fess()-->. -fess
Apr 02 2021 12:40:04,4051,4,15,31,2.07,0.929,0.986,0.995,4,1,0.0713,0.0136,0.0051,0.0662,0.0051,document.createElement(_section_);ban()-->. ban
Apr 05 2021 19:46:24,4967,3,5,5,1.05,0.885,0.706,0.725,4,1,0.115,0.2941,0.2749,-0.1598,-0.0623,document.createElement(_section_);agile()-->. agile
4月 05 2021 21:05:34,4576,4,2,1,0.5,0.85,0.671,0.718,2,0,0.8495,0.6706,0.7178,0.1317,0.2064,document.createElement(_section_);autism()-->. autism
4月 05 2021 21:05:43,5218,8,25,14,0.56,0.905,0.92,0.877,4,1,0.0955,0.0805,0.1228,-0.0274,-0.006,document.createElement(_section_);alibi()-->. alibi
4月 05 2021 21:05:50,4876,7,18,23,1.28,0.913,0.841,0.948,4,1,0.087,0.1592,0.0519,0.0351,0.0049,document.createElement(_section_);n. [外科] 关节炎arthritis()-->好好学习. n. [外科] 关节炎arthritis
4月 05 2021 21:05:53,5004,7,19,10,0.53,0.782,0.772,0.85,4,1,0.218,0.2279,0.1504,0.0675,0.0249,document.createElement(_section_);n. 苦恼；极大的痛苦；临死的挣扎agony()-->好好学习. n. 苦恼；极大的痛苦；临死的挣扎agony
4月 05 2021 21:06:11,3816,5,12,12,0.98,0.864,0.837,0.602,4,1,0.1361,0.1631,0.3977,-0.2616,-0.1396,document.createElement(_section_);precursor()-->. precursor
4月 05 2021 21:06:26,3458,3,9,21,2.29,0.897,0.604,0.983,4,1,0.1031,0.3961,0.0174,0.0857,0.0103,document.createElement(_section_);reference()-->. reference
4月 05 2021 21:06:31,3449,16,48,109,2.27,0.646,0.951,0.994,4,1,0.3537,0.0487,0.0055,0.3482,0.1251,document.createElement(_section_);-art/arthr()https://dict.youdao.com/dictvoice?audio=-art/arthr&type=1-->好好学习. -art/arthrhttps://dict.youdao.com/dictvoice?audio=-art/arthr&type=1
4月 05 2021 21:06:40,5331,4,9,11,1.25,0.905,0.879,0.837,4,1,0.0955,0.1214,0.1631,-0.0676,-0.0175,document.createElement(_section_);equality()-->. equality
4月 05 2021 21:06:42,4489,7,22,58,2.62,0.828,0.974,0.995,4,1,0.1723,0.0257,0.0053,0.1671,0.0297,document.createElement(_section_);cargo()-->. cargo
4月 05 2021 21:07:25,4176,16,3,4,1.3,0.275,0.951,0.994,2,0,0.2755,0.9515,0.9945,-0.719,-0.9131,document.createElement(_section_);n. 艺术性；工艺；艺术技巧；艺术效果；艺术工作artistry()-->好好学习. n. 艺术性；工艺；艺术技巧；艺术效果；艺术工作artistry
